,date,id,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,zipcode,lat,long,renovated,basement,multilevel,bedrooms_bin,bathrooms_bin,grade_bin,age,month,yr_quarter
9720,2014-10-03,2862100260,540000.0,4,1840,4280,0.0,0,4,98105,47.6681,-122.32,0,1,0,4,0.5-1.75,average,103,10,4
9721,2014-08-14,2730000070,225000.0,3,1120,10665,0.0,0,4,98001,47.2886,-122.274,0,0,0,3,0.5-1.75,below_average,60,8,3
9722,2015-04-09,4139400060,845000.0,4,2970,9072,0.0,0,3,98006,47.562,-122.11399999999999,0,0,1,4,2-2.5,great,30,4,2
9723,2015-03-12,4365200520,490000.0,3,1410,7740,0.0,0,5,98126,47.523,-122.37100000000001,0,0,0,3,2-2.5,below_average,98,3,1
9724,2014-12-09,3629980350,753000.0,4,3060,8167,0.0,0,3,98029,47.5521,-121.98899999999999,0,0,1,4,2-2.5,great,16,12,4
9725,2015-02-09,3211600140,475000.0,3,2490,7210,0.0,0,3,98034,47.726000000000006,-122.198,0,0,0,3,0.5-1.75,average,49,2,1
9726,2015-04-24,3598600049,224000.0,1,840,7203,0.0,0,3,98168,47.4756,-122.301,0,0,1,1-2,0.5-1.75,below_average,72,4,2
9727,2014-08-14,1232001070,485000.0,2,1130,3800,0.0,0,4,98117,47.6862,-122.37799999999999,0,0,0,1-2,0.5-1.75,average,105,8,3
9728,2014-06-24,7812801925,230000.0,4,1850,6000,0.0,0,4,98178,47.4923,-122.24700000000001,0,1,0,4,0.5-1.75,below_average,77,6,2
9729,2014-11-05,522059062,372000.0,4,2330,14175,0.0,0,3,98031,47.4193,-122.194,0,1,0,4,2.75_more,average,41,11,4
9730,2015-05-07,4178500640,306000.0,4,1880,9426,0.0,0,4,98042,47.3584,-122.089,0,0,1,4,2-2.5,average,31,5,2
9731,2014-08-27,9528104660,905000.0,4,2980,3000,0.0,0,3,98115,47.6768,-122.32600000000001,0,1,1,4,2.75_more,great,13,8,3
9732,2015-03-26,5013500400,440000.0,4,1440,6678,0.0,0,3,98116,47.57100000000001,-122.39200000000001,0,1,0,4,0.5-1.75,average,71,3,1
9733,2015-04-28,2550820060,280000.0,3,1630,10001,0.0,0,4,98042,47.3605,-122.12,0,1,0,3,0.5-1.75,average,44,4,2
9734,2014-07-29,425079046,435000.0,3,1778,147823,0.0,0,3,98014,47.6811,-121.915,0,0,1,3,2-2.5,average,22,7,3
9735,2014-06-24,3905050240,425000.0,3,1930,4500,0.0,0,3,98029,47.5791,-122.001,0,0,1,3,2-2.5,good,31,6,2
9736,2014-08-26,5381000070,204950.0,2,1130,11429,0.0,0,3,98188,47.4526,-122.28399999999999,0,0,0,1-2,0.5-1.75,average,65,8,3
9737,2014-07-14,1245002445,670000.0,2,1650,7500,0.0,0,4,98033,47.6871,-122.20700000000001,0,1,0,1-2,0.5-1.75,average,62,7,3
9738,2014-05-07,6865200831,475000.0,2,820,2723,0.0,0,3,98103,47.6623,-122.339,0,0,0,1-2,0.5-1.75,average,100,5,2
9739,2015-03-20,1446801000,352000.0,5,2900,6650,0.0,0,3,98168,47.4935,-122.33200000000001,0,1,0,5_more,2-2.5,average,57,3,1
9740,2015-04-09,4038700830,575000.0,4,2330,8800,0.0,1,4,98008,47.6148,-122.113,0,1,0,4,0.5-1.75,average,60,4,2
9741,2014-11-26,4094800260,1730000.0,4,4440,20668,0.0,1,5,98040,47.5472,-122.235,0,1,1,4,2.75_more,great,56,11,4
9742,2014-10-13,2742100152,491000.0,3,1660,5070,0.0,1,3,98108,47.5552,-122.296,0,0,1,3,2-2.5,good,71,10,4
9743,2014-07-09,8691410060,750000.0,4,3020,7465,0.0,0,3,98075,47.5982,-121.98,0,0,1,4,2-2.5,great,17,7,3
9744,2014-05-27,1325059083,830000.0,4,1850,50662,0.0,0,3,98052,47.6535,-122.119,0,1,0,4,2-2.5,good,43,5,2
9745,2015-01-09,7852011070,1140000.0,6,5960,20197,0.0,1,3,98065,47.5398,-121.869,0,1,1,5_more,2.75_more,great,16,1,1
9746,2014-07-09,2323059074,137124.0,3,960,27442,0.0,0,4,98058,47.4676,-122.134,0,0,0,3,0.5-1.75,below_average,51,7,3
9747,2014-08-13,7950304075,225000.0,4,1150,6000,0.0,0,3,98118,47.562,-122.28299999999999,0,0,1,4,0.5-1.75,below_average,114,8,3
9748,2014-06-22,3260000340,732600.0,4,2130,7300,0.0,0,4,98005,47.605,-122.167,0,1,0,4,2-2.5,average,58,6,2
9749,2015-03-16,9552701000,818000.0,4,2460,8001,0.0,0,4,98006,47.548,-122.154,0,0,1,4,2-2.5,good,37,3,1
9750,2014-08-20,5469501200,431000.0,3,2360,14950,0.0,0,4,98042,47.3856,-122.15799999999999,0,0,0,3,2-2.5,great,43,8,3
9751,2014-10-02,6300500105,304000.0,2,1320,1034,0.0,0,3,98133,47.7039,-122.344,0,0,1,1-2,2-2.5,average,25,10,4
9752,2014-10-21,4400200060,650000.0,5,1910,4667,0.0,0,3,98112,47.6236,-122.306,0,1,0,5_more,2-2.5,average,113,10,4
9753,2015-04-10,5422560860,450000.0,2,1610,6160,0.0,0,4,98052,47.6644,-122.13,0,0,1,1-2,2-2.5,good,44,4,2
9754,2014-08-22,7789000260,269000.0,4,1610,8401,0.0,0,3,98056,47.5104,-122.165,0,0,0,4,0.5-1.75,average,63,8,3
9755,2014-12-31,8861000060,875000.0,3,1160,10732,0.0,0,3,98004,47.6391,-122.205,0,0,0,3,0.5-1.75,average,68,12,4
9756,2015-04-29,9350900550,890000.0,4,2870,8393,0.0,0,4,98040,47.5787,-122.245,0,1,0,4,2-2.5,good,44,4,2
9757,2014-10-09,9560800310,565000.0,4,2280,9725,0.0,0,3,98072,47.7568,-122.141,0,0,1,4,2-2.5,good,35,10,4
9758,2015-03-13,9187200228,448175.0,2,1370,1339,0.0,0,4,98122,47.6021,-122.295,0,1,1,1-2,2-2.5,good,15,3,1
9759,2014-09-11,7215730070,680000.0,5,2970,6500,0.0,0,3,98075,47.5973,-122.01799999999999,0,0,1,5_more,2.75_more,great,21,9,3
9760,2015-02-06,121039083,629000.0,3,1460,12367,1.0,1,4,98023,47.3311,-122.375,0,1,1,3,0.5-1.75,good,51,2,1
9761,2015-04-22,2770601677,494000.0,3,1570,1486,0.0,0,3,98199,47.652,-122.384,0,1,1,3,2.75_more,good,21,4,2
9762,2015-01-27,3720800070,1100000.0,4,2880,5500,0.0,0,4,98102,47.6448,-122.31700000000001,0,1,1,4,2.75_more,great,95,1,1
9763,2015-01-16,3558910570,450000.0,5,1900,9460,0.0,0,3,98034,47.7096,-122.20200000000001,0,1,0,5_more,2-2.5,average,52,1,1
9764,2014-10-30,1081300390,330000.0,3,2020,11050,0.0,0,4,98059,47.4706,-122.119,0,1,0,3,0.5-1.75,good,52,10,4
9765,2014-08-20,7805450560,960000.0,4,3110,11397,0.0,1,4,98006,47.5623,-122.10600000000001,0,0,1,4,2-2.5,great,37,8,3
9766,2014-12-24,6648770240,360000.0,4,2390,7056,0.0,0,3,98001,47.3385,-122.264,0,0,1,4,2-2.5,great,31,12,4
9767,2014-08-10,5104520810,378000.0,3,2150,11672,0.0,0,3,98038,47.3515,-122.006,0,0,1,3,2-2.5,good,17,8,3
9768,2014-09-12,2719100400,499950.0,3,1340,6250,0.0,0,4,98136,47.5427,-122.38600000000001,0,1,0,3,0.5-1.75,average,80,9,3
9769,2014-07-24,255000320,450000.0,3,1990,12866,0.0,0,4,98072,47.7477,-122.17,0,0,1,3,2-2.5,average,35,7,3
9770,2014-08-25,5398600075,523500.0,2,1600,5969,0.0,0,4,98116,47.5691,-122.39399999999999,0,1,0,1-2,2-2.5,average,71,8,3
9771,2014-12-08,7695470200,600000.0,3,2680,43995,0.0,0,3,98077,47.7655,-122.086,0,0,1,3,2-2.5,great,35,12,4
9772,2014-06-02,6892510200,290000.0,3,2080,4828,0.0,0,3,98042,47.3737,-122.132,0,0,1,3,2-2.5,good,19,6,2
9773,2015-02-06,4123800320,176000.0,3,1340,5434,0.0,0,3,98038,47.3779,-122.045,0,0,1,3,2.75_more,average,35,2,1
9774,2014-09-18,809001505,885000.0,3,2590,3750,0.0,0,5,98109,47.635,-122.353,0,1,1,3,2-2.5,average,117,9,3
9775,2014-06-24,3856905185,483000.0,2,1240,3000,0.0,0,3,98105,47.6689,-122.32600000000001,0,0,1,1-2,0.5-1.75,average,115,6,2
9776,2015-05-08,4051100390,240000.0,3,1310,7125,0.0,0,4,98042,47.3739,-122.148,0,0,0,3,0.5-1.75,average,43,5,2
9777,2014-09-25,579003240,720000.0,4,2530,5200,0.0,1,4,98117,47.6985,-122.382,0,1,0,4,2-2.5,good,64,9,3
9778,2014-11-05,2333230060,311000.0,4,1780,5822,0.0,0,3,98058,47.4455,-122.169,0,0,1,4,2-2.5,average,20,11,4
9779,2015-01-02,7129303240,332500.0,3,1600,7995,0.0,0,3,98118,47.5177,-122.257,1,0,0,3,2-2.5,average,71,1,1
9780,2015-03-23,1219000473,371000.0,3,1570,15330,0.0,0,3,98166,47.4608,-122.34,0,1,0,3,0.5-1.75,average,65,3,1
9781,2015-01-23,5469700060,264500.0,3,1650,16200,0.0,0,3,98031,47.3926,-122.16799999999999,0,0,0,3,0.5-1.75,average,45,1,1
9782,2014-07-05,1118000935,1740000.0,4,2920,6513,0.0,0,4,98112,47.63800000000001,-122.29,0,1,1,4,2-2.5,great,84,7,3
9783,2015-03-30,8819900055,503000.0,2,870,4280,0.0,1,4,98105,47.6697,-122.29,0,0,0,1-2,0.5-1.75,below_average,100,3,1
9784,2014-10-29,1995200338,738000.0,4,2830,5010,0.0,0,3,98115,47.6952,-122.32700000000001,0,1,1,4,2-2.5,great,21,10,4
9785,2014-09-23,91000320,393000.0,2,980,3350,0.0,0,4,98103,47.6858,-122.352,0,0,0,1-2,0.5-1.75,average,96,9,3
9786,2015-04-12,8887001600,280000.0,2,990,45528,0.0,0,4,98070,47.5013,-122.463,0,0,0,1-2,0.5-1.75,average,29,4,2
9787,2015-03-25,7183000060,260000.0,4,2360,9647,0.0,1,3,98003,47.3367,-122.33200000000001,0,1,0,4,2-2.5,good,57,3,1
9788,2015-04-09,194000565,505000.0,2,1000,4640,0.0,1,3,98116,47.5659,-122.389,0,0,0,1-2,0.5-1.75,average,106,4,2
9789,2015-01-05,3830610320,241000.0,3,1660,8000,0.0,0,4,98030,47.353,-122.17200000000001,0,1,0,3,0.5-1.75,average,45,1,1
9790,2015-03-16,7922710320,530000.0,3,1520,9605,0.0,0,3,98052,47.667,-122.14200000000001,0,0,0,3,0.5-1.75,average,46,3,1
9791,2014-08-12,1231000310,713000.0,1,1180,4000,0.0,1,4,98118,47.5561,-122.266,0,1,1,1-2,0.5-1.75,good,111,8,3
9792,2014-07-22,173000140,487000.0,3,1770,10125,0.0,0,3,98133,47.7289,-122.353,0,0,1,3,0.5-1.75,average,77,7,3
9793,2014-11-13,8651411260,128000.0,2,980,5393,0.0,0,3,98042,47.3674,-122.081,0,0,0,1-2,0.5-1.75,below_average,52,11,4
9794,2014-11-13,7272000260,210500.0,3,1840,10178,0.0,0,3,98198,47.3979,-122.31700000000001,0,1,0,3,0.5-1.75,average,61,11,4
9795,2015-01-15,2787700060,420000.0,3,1810,7210,0.0,0,5,98059,47.5067,-122.163,0,1,0,3,2-2.5,average,53,1,1
9796,2014-10-30,5499700045,679000.0,3,1780,4320,0.0,0,4,98115,47.6809,-122.29299999999999,1,0,1,3,2-2.5,good,91,10,4
9797,2014-12-18,9433000390,784950.0,4,2840,4227,0.0,0,3,98052,47.7097,-122.10700000000001,0,0,1,4,2.75_more,great,7,12,4
9798,2014-11-19,7300400200,352000.0,4,2650,6366,0.0,0,3,98092,47.3325,-122.171,0,0,1,4,2-2.5,great,23,11,4
9799,2014-06-11,2771101963,386000.0,3,1270,1318,0.0,0,3,98199,47.6526,-122.384,0,1,1,3,0.5-1.75,average,17,6,2
9800,2015-04-30,123039346,335000.0,3,1260,17000,0.0,0,3,98146,47.5114,-122.361,0,0,0,3,0.5-1.75,average,27,4,2
9801,2014-06-02,524069116,472500.0,3,1750,15500,0.0,0,3,98075,47.5887,-122.065,0,1,0,3,2-2.5,average,39,6,2
9802,2014-11-03,3583300075,599950.0,5,2680,13292,0.0,0,3,98028,47.7422,-122.257,0,1,0,5_more,2-2.5,good,45,11,4
9803,2014-07-24,7203220030,963990.0,4,3830,6765,0.0,0,3,98053,47.685,-122.016,0,0,1,4,2.75_more,great,7,7,3
9804,2014-09-25,1250201550,735000.0,3,1610,3600,0.0,1,5,98144,47.5969,-122.29299999999999,0,0,1,3,2-2.5,good,96,9,3
9805,2015-03-17,8651611260,858450.0,3,3840,9751,0.0,0,3,98074,47.6347,-122.064,0,0,1,3,2.75_more,great,23,3,1
9806,2015-05-07,1797501275,665000.0,5,2670,4000,0.0,0,4,98105,47.6711,-122.315,0,1,1,5_more,2.75_more,average,107,5,2
9807,2014-07-31,2215900800,290000.0,3,2000,7414,0.0,0,4,98038,47.3508,-122.057,0,0,1,3,2-2.5,average,28,7,3
9808,2015-04-13,7883602650,250000.0,2,860,4320,0.0,0,3,98108,47.5263,-122.325,0,0,0,1-2,0.5-1.75,average,96,4,2
9809,2014-10-08,3546000340,192500.0,3,1420,7205,0.0,0,3,98030,47.3555,-122.175,0,0,0,3,0.5-1.75,average,35,10,4
9810,2014-08-25,6118600045,350000.0,4,2060,13400,0.0,1,4,98166,47.4404,-122.34,0,0,0,4,2-2.5,good,64,8,3
9811,2015-03-19,1123059116,518000.0,4,2790,9910,0.0,0,3,98059,47.4891,-122.141,0,0,1,4,2-2.5,good,18,3,1
9812,2014-07-01,124000160,563000.0,4,1410,3376,0.0,0,5,98107,47.6606,-122.365,0,0,1,4,0.5-1.75,average,110,7,3
9813,2014-10-07,8733000045,375000.0,4,2420,9566,0.0,0,3,98188,47.4693,-122.266,0,0,1,4,2.75_more,average,18,10,4
9814,2015-02-27,263000327,400000.0,3,1460,1319,0.0,0,3,98103,47.698,-122.34899999999999,0,0,1,3,2-2.5,good,19,2,1
9815,2014-10-29,5153200358,240000.0,5,2460,16000,0.0,0,3,98023,47.3305,-122.351,0,1,0,5_more,0.5-1.75,average,64,10,4
9816,2014-09-23,2258500045,317500.0,2,1000,5120,0.0,0,3,98122,47.6088,-122.307,0,0,0,1-2,0.5-1.75,below_average,119,9,3
9817,2015-02-13,6137500310,1320000.0,5,4420,36342,0.0,0,5,98007,47.6468,-122.15100000000001,0,1,1,5_more,2.75_more,great,39,2,1
9818,2014-11-10,3323069045,234000.0,3,1240,239144,0.0,0,3,98038,47.4303,-122.046,1,0,0,3,0.5-1.75,below_average,100,11,4
9819,2014-05-13,8563070030,645000.0,3,1740,13750,0.0,0,4,98008,47.6264,-122.09200000000001,0,0,1,3,2-2.5,great,46,5,2
9820,2015-03-09,425049036,649000.0,2,1280,4840,0.0,0,3,98115,47.6762,-122.29899999999999,0,1,0,1-2,0.5-1.75,average,113,3,1
9821,2015-04-17,8562750550,605000.0,4,2520,3980,0.0,0,3,98027,47.5399,-122.07,0,0,1,4,2-2.5,good,17,4,2
9822,2014-08-21,767000159,337900.0,3,1500,1471,0.0,0,3,98177,47.7034,-122.36200000000001,0,0,1,3,2.75_more,average,22,8,3
9823,2015-02-05,5366200030,535000.0,3,2490,3600,0.0,0,3,98122,47.6098,-122.292,0,1,1,3,2.75_more,good,115,2,1
9824,2014-09-22,7857000861,325000.0,4,1530,5684,0.0,0,3,98108,47.5507,-122.29799999999999,0,1,0,4,0.5-1.75,average,64,9,3
9825,2014-12-15,1094000030,429950.0,4,1740,10875,0.0,0,3,98059,47.5132,-122.15700000000001,0,0,0,4,2-2.5,good,54,12,4
9826,2015-04-16,1853000030,775000.0,3,3550,32807,0.0,0,3,98077,47.7292,-122.08200000000001,0,0,1,3,2-2.5,great,32,4,2
9827,2014-07-31,5318101040,650000.0,2,1280,6000,0.0,0,3,98112,47.6339,-122.28200000000001,0,0,0,1-2,0.5-1.75,average,56,7,3
9828,2015-05-01,3623500049,1200000.0,4,2320,13114,0.0,0,5,98040,47.5762,-122.23899999999999,0,0,1,4,2-2.5,good,54,5,2
9829,2014-09-10,1026049036,275000.0,2,1140,10404,0.0,0,3,98155,47.7497,-122.286,0,0,0,1-2,0.5-1.75,below_average,86,9,3
9830,2014-07-29,8568030030,575000.0,4,3930,16970,0.0,0,3,98019,47.7412,-121.96600000000001,0,0,1,4,2.75_more,great,24,7,3
9831,2014-08-06,4022906531,540000.0,3,2370,16455,0.0,0,5,98155,47.7634,-122.277,0,1,0,3,2-2.5,average,62,8,3
9832,2014-06-05,5700002325,640000.0,3,2340,4206,0.0,0,5,98144,47.5759,-122.288,0,1,0,3,0.5-1.75,average,104,6,2
9833,2014-09-23,2473100510,275000.0,3,1240,9125,0.0,0,4,98058,47.4469,-122.155,0,0,0,3,0.5-1.75,average,54,9,3
9834,2014-07-24,629811600,672800.0,4,2740,10533,0.0,0,3,98074,47.6095,-122.006,0,0,1,4,2-2.5,great,24,7,3
9835,2014-05-27,7923300310,495000.0,4,1940,9144,0.0,0,4,98007,47.5942,-122.135,0,1,0,4,2-2.5,average,65,5,2
9836,2014-09-26,4054560140,820000.0,3,2950,35108,0.0,0,3,98077,47.7316,-122.035,0,0,1,3,2-2.5,great,26,9,3
9837,2014-06-09,4027700632,475000.0,4,1980,11443,0.0,0,5,98155,47.7707,-122.273,0,0,0,4,2.75_more,average,69,6,2
9838,2014-05-20,2818100060,1280000.0,4,2850,7861,0.0,1,4,98117,47.6995,-122.397,0,1,0,4,2-2.5,great,51,5,2
9839,2015-04-29,1771000960,380000.0,3,1160,9375,0.0,0,3,98077,47.7419,-122.073,0,0,0,3,0.5-1.75,average,54,4,2
9840,2014-08-20,2591830350,397500.0,3,2130,8225,0.0,0,4,98058,47.4396,-122.162,0,0,0,3,2-2.5,good,34,8,3
9841,2014-05-07,8842400071,352000.0,5,2420,8560,0.0,1,3,98118,47.532,-122.285,0,1,0,5_more,2-2.5,average,43,5,2
9842,2015-04-13,7856700060,893880.0,6,2820,8600,0.0,0,5,98006,47.565,-122.14399999999999,0,1,0,5_more,2-2.5,good,54,4,2
9843,2014-09-16,9186300060,635000.0,5,3710,34200,0.0,0,3,98074,47.6101,-122.04700000000001,0,1,1,5_more,2.75_more,good,35,9,3
9844,2014-05-07,3275740030,420000.0,3,1770,8165,0.0,0,3,98034,47.7166,-122.236,0,0,1,3,2-2.5,average,44,5,2
9845,2015-03-21,452001860,503000.0,3,1260,2500,0.0,0,4,98107,47.6748,-122.37100000000001,0,1,0,3,2-2.5,average,34,3,1
9846,2014-09-09,7779200075,689000.0,2,2330,10143,0.0,1,4,98146,47.4899,-122.359,0,1,0,1-2,0.5-1.75,average,68,9,3
9847,2014-09-02,3975400260,749500.0,4,2490,3840,0.0,0,4,98103,47.6551,-122.344,0,1,1,4,2.75_more,average,99,9,3
9848,2014-10-06,2225059336,1150000.0,6,4090,49542,0.0,0,3,98005,47.6408,-122.15299999999999,0,1,1,5_more,2.75_more,great,37,10,4
9849,2014-06-09,8567450060,563500.0,4,2800,12831,0.0,0,3,98019,47.7392,-121.96600000000001,0,0,1,4,2-2.5,good,20,6,2
9850,2014-06-30,6178930340,480000.0,4,2440,9664,0.0,0,3,98028,47.7649,-122.25299999999999,0,1,1,4,2.75_more,good,40,6,2
9851,2015-04-22,8731990370,374950.0,4,2540,8800,0.0,1,3,98023,47.3204,-122.387,0,1,0,4,2.75_more,great,44,4,2
9852,2015-04-10,9407150350,308950.0,3,1600,6250,0.0,0,3,98038,47.3675,-122.02,0,0,1,3,2-2.5,average,26,4,2
9853,2014-09-17,3438502200,445000.0,4,2680,16934,0.0,0,4,98106,47.542,-122.36399999999999,0,1,0,4,2.75_more,average,63,9,3
9854,2015-04-21,1274500700,237200.0,3,1220,9000,0.0,0,4,98042,47.3642,-122.109,0,0,0,3,0.5-1.75,average,53,4,2
9855,2014-09-02,5667100045,453500.0,3,1550,7270,0.0,0,5,98125,47.72,-122.31700000000001,0,0,1,3,0.5-1.75,average,68,9,3
9856,2015-05-07,2887700560,616500.0,3,2080,4549,0.0,0,5,98115,47.6886,-122.309,0,1,0,3,2-2.5,average,67,5,2
9857,2014-08-06,7215720070,1250000.0,5,5000,32909,0.0,0,3,98075,47.6012,-122.022,0,0,1,5_more,2.75_more,great,21,8,3
9858,2015-04-07,6638900550,396000.0,1,630,5150,0.0,0,4,98117,47.6923,-122.369,0,0,0,1-2,0.5-1.75,below_average,67,4,2
9859,2014-07-08,723049307,210000.0,3,1070,8179,0.0,0,3,98146,47.5015,-122.34899999999999,0,0,0,3,0.5-1.75,below_average,72,7,3
9860,2014-10-01,7577700521,539000.0,2,1900,5175,0.0,0,3,98116,47.5689,-122.38600000000001,0,1,0,1-2,0.5-1.75,average,102,10,4
9861,2014-08-25,7888700030,605000.0,3,2960,18600,0.0,0,3,98166,47.4358,-122.344,0,0,1,3,2-2.5,good,42,8,3
9862,2014-07-07,3501600135,437500.0,3,1490,4800,0.0,0,5,98117,47.6933,-122.361,0,0,1,3,2-2.5,below_average,73,7,3
9863,2014-07-16,1822059331,215000.0,3,1500,15000,0.0,0,3,98031,47.3926,-122.208,0,0,0,3,0.5-1.75,average,69,7,3
9864,2014-06-18,7852030310,440000.0,4,2410,4780,0.0,0,3,98065,47.5326,-121.87899999999999,0,0,1,4,2-2.5,average,21,6,2
9865,2014-11-17,8901001090,525000.0,3,2000,22500,0.0,0,3,98125,47.71100000000001,-122.30799999999999,0,1,0,3,0.5-1.75,average,82,11,4
9866,2014-08-21,192450200,319900.0,3,1140,20383,0.0,0,3,98045,47.4755,-121.758,0,1,0,3,0.5-1.75,average,36,8,3
9867,2015-01-06,1771100030,335000.0,3,1120,9075,0.0,0,3,98077,47.7551,-122.072,0,0,0,3,0.5-1.75,average,44,1,1
9868,2014-11-07,1560920370,485000.0,3,2900,35273,0.0,0,3,98038,47.4013,-122.03,0,0,1,3,2-2.5,great,35,11,4
9869,2014-09-25,8731981360,359999.0,4,3220,7700,0.0,0,4,98023,47.3188,-122.38,0,0,1,4,2-2.5,good,45,9,3
9870,2014-08-07,9541600060,799000.0,5,2500,19783,0.0,1,4,98005,47.5938,-122.17399999999999,0,0,0,5_more,2.75_more,good,62,8,3
9871,2014-09-12,2923049468,280000.0,3,1610,10454,0.0,0,3,98148,47.4517,-122.331,0,0,0,3,2-2.5,average,44,9,3
9872,2014-07-08,8722100810,1050000.0,4,2250,3433,0.0,0,3,98112,47.6382,-122.307,1,1,1,4,2.75_more,good,94,7,3
9873,2014-11-19,7840800135,290000.0,1,1240,4800,0.0,0,3,98055,47.4778,-122.211,0,0,1,1-2,2-2.5,below_average,111,11,4
9874,2014-12-17,8083350070,235000.0,2,1660,2748,0.0,0,3,98055,47.4333,-122.212,0,0,1,1-2,2-2.5,average,26,12,4
9875,2014-10-01,1923800135,495000.0,3,2080,3000,0.0,0,4,98103,47.6853,-122.35,0,1,0,3,0.5-1.75,average,96,10,4
9876,2015-02-24,1310980070,290000.0,3,1880,7488,0.0,0,3,98032,47.3631,-122.277,0,0,1,3,2-2.5,good,41,2,1
9877,2014-10-28,3110800030,230000.0,4,1050,9516,0.0,0,4,98031,47.4151,-122.181,0,0,0,4,0.5-1.75,average,52,10,4
9878,2015-02-20,8731801260,234000.0,3,1480,8475,0.0,0,4,98023,47.3126,-122.361,0,0,0,3,0.5-1.75,average,53,2,1
9879,2014-10-03,7202270700,597400.0,4,2420,4500,0.0,0,3,98053,47.6874,-122.037,0,0,1,4,2-2.5,average,20,10,4
9880,2014-08-05,7230300060,370000.0,4,2190,17600,0.0,0,4,98059,47.4712,-122.11200000000001,0,1,0,4,2-2.5,average,55,8,3
9881,2014-05-19,11510700,755000.0,4,2660,10452,0.0,0,3,98052,47.6972,-122.104,0,0,1,4,2-2.5,great,28,5,2
9882,2015-04-03,586470350,342000.0,3,2430,5715,0.0,0,3,98030,47.3718,-122.16799999999999,0,0,1,3,2-2.5,average,22,4,2
9883,2014-07-28,6840700036,497000.0,2,770,3325,0.0,0,3,98122,47.6102,-122.29899999999999,0,0,0,1-2,0.5-1.75,average,103,7,3
9884,2015-04-29,1824069083,835000.0,3,3060,30166,0.0,0,5,98027,47.5656,-122.09299999999999,0,0,0,3,0.5-1.75,good,62,4,2
9885,2014-10-15,1836980240,730000.0,4,2920,4500,0.0,0,3,98006,47.5646,-122.124,0,0,1,4,2.75_more,great,22,10,4
9886,2014-10-01,3528900160,655000.0,3,1370,5250,0.0,0,3,98109,47.6421,-122.348,0,1,0,3,0.5-1.75,average,82,10,4
9887,2014-11-20,1442800060,205000.0,3,1870,3118,0.0,0,3,98038,47.3739,-122.056,0,0,1,3,2-2.5,good,28,11,4
9888,2015-04-07,8722100030,632750.0,4,1800,4800,0.0,0,3,98112,47.6388,-122.302,0,0,1,4,2-2.5,average,103,4,2
9889,2014-05-12,1723049624,330000.0,5,2100,7715,0.0,0,3,98168,47.4866,-122.319,0,1,0,5_more,2.75_more,average,8,5,2
9890,2014-10-07,4040400200,527500.0,5,2530,8250,0.0,0,4,98007,47.6117,-122.134,0,0,1,5_more,2-2.5,average,60,10,4
9891,2014-05-08,8691391090,716500.0,4,3290,6465,0.0,0,3,98075,47.5981,-121.976,0,0,1,4,2-2.5,great,19,5,2
9892,2014-12-17,7853302190,388500.0,4,1890,5395,0.0,0,3,98065,47.5415,-121.883,0,0,1,4,2-2.5,average,15,12,4
9893,2014-09-04,3260000700,530000.0,3,1680,7770,0.0,0,4,98005,47.6028,-122.167,0,0,0,3,0.5-1.75,average,54,9,3
9894,2015-01-08,5126300510,419000.0,3,2170,4517,0.0,0,3,98059,47.4819,-122.14,0,0,1,3,2-2.5,good,19,1,1
9895,2015-03-09,7199330370,385000.0,3,1200,7360,0.0,0,4,98052,47.6979,-122.13,0,0,0,3,0.5-1.75,average,43,3,1
9896,2014-05-28,1854900240,655000.0,4,2990,5669,0.0,0,3,98074,47.6119,-122.01100000000001,0,0,1,4,2-2.5,good,18,5,2
9897,2014-07-01,6738700335,1700000.0,4,3770,10900,0.0,1,5,98144,47.5849,-122.29,0,1,1,4,2.75_more,great,97,7,3
9898,2014-09-26,322059264,279000.0,2,1020,47044,0.0,0,5,98042,47.4206,-122.155,0,0,0,1-2,0.5-1.75,average,117,9,3
9899,2015-02-09,5557500270,262000.0,3,1700,9579,0.0,0,4,98023,47.3209,-122.338,0,1,0,3,0.5-1.75,average,59,2,1
9900,2014-08-07,9164100125,533000.0,4,1550,4750,0.0,0,3,98117,47.6824,-122.389,0,0,1,4,0.5-1.75,average,102,8,3
9901,2015-04-02,7370600045,640000.0,3,1680,8100,0.0,1,3,98177,47.7212,-122.36399999999999,0,0,0,3,0.5-1.75,good,71,4,2
9902,2014-06-09,8594400060,285000.0,3,1680,35127,0.0,0,3,98092,47.3025,-122.06700000000001,0,0,1,3,2-2.5,average,34,6,2
9903,2014-07-08,7818900060,458400.0,4,1910,10300,0.0,0,3,98177,47.7581,-122.359,0,0,0,4,2-2.5,good,100,7,3
9904,2015-03-18,2126059139,620000.0,5,3160,10587,0.0,0,5,98034,47.7238,-122.165,0,1,0,5_more,2.75_more,average,61,3,1
9905,2014-05-12,1759701600,465000.0,3,2020,11358,0.0,0,4,98033,47.6641,-122.185,0,1,0,3,0.5-1.75,below_average,65,5,2
9906,2014-08-04,1795920310,690000.0,4,3210,7054,0.0,0,4,98052,47.7268,-122.103,0,0,1,4,2.75_more,good,36,8,3
9907,2014-08-21,1626069139,462500.0,3,2350,51400,0.0,0,3,98077,47.7417,-122.053,0,1,0,3,2-2.5,average,44,8,3
9908,2014-08-20,3303951600,369950.0,4,1910,10221,0.0,0,3,98038,47.381,-122.035,0,0,1,4,2-2.5,good,27,8,3
